time,difficulty,estimated_leverage_ratio,addresses_count_active,addresses_count_sender,addresses_count_receiver,exchange_whale_ratio,coinbase_premium_gap,coinbase_premium_index,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index_usdt_adjusted,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,blockreward,blockreward_usd,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_supply_ratio,addresses_count_inflow,addresses_count_outflow,exchange_supply_ratio,transactions_count_inflow,transactions_count_outflow,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,transactions_count_inflow,transactions_count_outflow,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd,open_price,high_price,low_price,close_price,volume,open_interest
2024-11-06 14:00:00,101646843652785.2,0.18300054,63666,41405,30942,0.824267,59.36,0.08060837,28.4312,0.03862458,1278012705.8028,1408848165.257,0.47565273,0.52434727,0.90713303,34.76629471,2569518.2040715,1.436e-05,1.0615428,4.02e-06,0.2973862,0.0915931,1479,2315,0.05896369,1377,6644,38063.21903159,1.39732816,0.00113612,647,182,14.401,8.682,1057761.57612,647512.42814,74020.1,74761.6,73500.0,73670.9,19392.185,6506166543.997099
2024-11-06 15:00:00,101646843652785.2,0.18140313,35755,20262,19574,0.89649812,98.58,0.1326819,48.28619784,0.0650339,1044294079.8136,1019525646.6243,0.50600063,0.49399937,1.02429408,12.75999452,945527.72194145,1.531e-05,1.13766564,5.76e-06,0.42861408,0.09161584,1390,859,0.05906472,587,7511,24147.11407032,1.42225905,0.00106843,323,103,3.642,5.858,268211.06685,436917.5753,73670.9,74526.0,73538.5,74308.1,14208.659,6501522103.622
2024-11-06 16:00:00,101646843652785.2,0.18215536,96666,65047,44957,0.76946524,64.23,0.08640731,21.1162858,0.02842378,538698735.8004,529770676.7459,0.50417797,0.49582203,1.01685269,31.75467585,2360491.21801867,1.675e-05,1.24544813,6.98e-06,0.51891382,0.09160734,2625,2388,0.0589091,1790,2155,63738.71403004,2.11566748,0.00290146,949,291,0.257,0.895,18998.23511,66889.23025,74308.1,74599.8,74139.9,74339.7,7834.736,6531768635.899499
2024-11-06 17:00:00,101646843652785.2,0.18281215,54889,30919,30277,0.91615564,52.52,0.07054208,-0.29997849,-0.0004032,481896142.6502,464560658.0878,0.5091581,0.4908419,1.03731587,15.89596748,1185918.41762834,1.742e-05,1.29965402,7.05e-06,0.52621384,0.09161591,1373,588,0.05890681,1090,1035,36201.16565998,2.3271513,0.00538513,616,159,0.019,1.827,1412.23178,136710.76091,74339.7,74690.0,74091.9,74477.8,6428.469,6563453359.784401
2024-11-06 18:00:00,101646843652785.2,0.18618098,64510,40362,31819,0.92430127,119.22,0.15847403,69.73070338,0.09275101,812245916.1873,590798871.0654,0.5789166,0.4210834,1.37482645,22.25225416,1668428.93537574,1.747e-05,1.30952821,6.15e-06,0.46126649,0.09160502,1354,1766,0.05889977,1199,3045,35899.10103934,1.66238023,0.00269714,633,172,0.008,14.428,595.40144,1086647.20526,74477.8,75254.9,74425.4,75252.0,9032.382,6809820899.596201
2024-11-06 19:00:00,101646843652785.2,0.18768584,61252,33370,36060,0.80923866,142.88,0.1884375,123.87331072,0.16341145,1027568091.7429,933052744.9512,0.52410342,0.47589658,1.1012969,22.20599824,1675510.44987312,1.697e-05,1.28064302,5.82e-06,0.43966266,0.09161809,1411,863,0.05891273,1133,2828,48098.3386329,2.46594917,0.00440943,788,147,1.249,23.428,93469.51057,1775577.44554,75252.0,75964.0,75050.0,75830.8,14190.976,6892578969.307501
2024-11-06 20:00:00,101646843652785.2,0.18587765,56802,30522,32722,0.89361258,119.58,0.15713124,47.71612982,0.06275945,1057162569.4373,1063068561.5892,0.49860723,0.50139277,0.99444439,15.96415071,1213516.87637845,2.224e-05,1.69043429,7.48e-06,0.56769819,0.09160412,1345,1441,0.05889719,1215,422,67674.43095885,4.43708569,0.01054216,801,155,2.345,14.627,176674.21134,1115943.18106,75830.8,76433.6,75521.1,76110.2,14945.166,6840402327.5648
2024-11-06 21:00:00,101646843652785.2,0.18627434,36611,16317,23799,0.96954493,86.52,0.11400712,22.2965697,0.02940498,421557741.8547,532913177.7057,0.44166641,0.55833359,0.79104394,9.55600181,725922.55689256,1.874e-05,1.42405131,7.47e-06,0.56653801,0.0916206,952,364,0.05894722,716,366,29593.98182192,3.06355919,0.00957234,468,129,4.481,0.487,338560.88088,37093.87553,76110.2,76195.8,75665.5,75917.1,6708.565,6808131343.918
2024-11-06 22:00:00,101646843652785.2,0.18533334,64424,35295,36427,0.92491716,64.35,0.08507573,10.93182921,0.01446294,300032487.5362,315504280.6078,0.48743228,0.51256772,0.9509617,19.13376322,1452137.9331484,1.645e-05,1.24854749,6.97e-06,0.5291274,0.09160232,1422,1722,0.05883717,1376,742,48615.04313464,2.08353161,0.00278871,769,172,1.94,7.749,146232.37067,589750.96748,75917.1,76064.6,75520.1,75652.0,4479.928,6749097001.2671995
2024-11-06 23:00:00,101646843652785.2,0.18577151,79937,54687,31828,0.98602784,74.56,0.09866089,11.0795284,0.01467321,245023580.9386,220884703.4348,0.52590518,0.47409482,1.1092827,28.52066318,2158975.95192814,1.098e-05,0.83141121,5.16e-06,0.39035653,0.09161961,1276,414,0.05887493,1415,1175,58338.17439069,1.61960506,0.00142797,629,187,0.27,2.089,20337.66897,158644.7736,75652.0,75863.4,75570.0,75599.9,2796.883,6760960080.7595
2024-11-07 00:00:00,101646843652785.2,0.18586024,50230,30024,25115,0.98927359,53.86,0.07148063,18.0284985,0.02393801,334485845.5881,460700278.7017,0.42063843,0.57936157,0.72603786,15.87212918,1194759.36936675,1.767e-05,1.33014584,5.99e-06,0.45177787,0.09160016,964,1577,0.05882241,847,381,51264.42110984,3.66514772,0.00330614,511,165,5.324,3.196,399646.08553,242064.18864,75599.9,75671.7,75069.4,75380.3,5440.4,6749908137.4176
2024-11-07 01:00:00,101646843652785.2,0.18449496,44494,28110,20612,0.95356246,50.6,0.06712122,3.10682,0.00412381,681297407.1415,603104721.5652,0.53043933,0.46956067,1.12965026,18.9746582,1434093.14559475,1.504e-05,1.13691854,4.4e-06,0.33432501,0.09162406,846,286,0.05884316,694,2623,18565.34272259,1.24257698,0.0012949,395,127,5.117,199.233,383956.08862,15172618.60342999,75380.3,76119.0,75245.7,75424.3,9390.047,6670958259.138599
2024-11-07 02:00:00,101646843652785.2,0.18450484,55253,37419,23674,0.89846227,40.14,0.05332376,8.48719056,0.0112795,266140016.9025,256041997.0654,0.50966906,0.49033094,1.03943892,37.85914438,2851542.48224059,6.26e-06,0.47155742,2.08e-06,0.15648891,0.09159023,964,1569,0.05879905,995,27389,22603.29274708,0.39398464,0.00025207,454,144,2.751,4.487,206132.56255,338584.57271,75424.3,75518.7,75166.6,75306.0,3499.234,6666789920.353
2024-11-07 03:00:00,101646843652785.2,0.1849861,56974,32115,29996,0.94337231,41.34,0.05508474,5.88807056,0.00784944,277825414.0229,292733508.1107,0.48693554,0.51306446,0.94907281,18.98842763,1428143.16902882,1.141e-05,0.85791821,3.46e-06,0.26006737,0.09161303,1551,328,0.05879349,840,4496,33578.04182421,1.60637429,0.00050158,449,151,1.229,0.558,91906.23687,42031.33067,75306.0,75431.7,75026.5,75072.1,3722.798,6646819790.912
2024-11-07 04:00:00,101646843652785.2,0.18566488,49061,32766,20586,0.94886551,59.47,0.07960396,-2.44296095,-0.00327275,351984093.3078,427897317.0314,0.45133028,0.54866972,0.82259009,18.97509928,1420999.60465746,1.083e-05,0.81126729,3.08e-06,0.23061979,0.09158696,950,1591,0.05881701,684,8480,34831.96921185,1.67622566,0.00029477,430,144,11.46,0.144,853846.50203,10802.03102,75072.1,75087.8,74654.5,74774.1,4915.908,6643265315.8594
2024-11-07 05:00:00,101646843652785.2,0.18597785,37783,26587,14113,0.94790181,37.96,0.05077888,1.14067851,0.00152663,178794055.7584,187025141.0767,0.48874979,0.51125021,0.95598942,18.91651257,1415638.07482488,5.92e-06,0.4431402,1.92e-06,0.14382753,0.09160282,606,288,0.05882474,524,15176,11406.21358355,0.4055831,0.000273,289,92,0.04,0.157,2986.64444,11795.52333,74774.1,74973.1,74724.6,74813.8,3095.957,6639102287.998601
2024-11-07 06:00:00,101646843652785.2,0.18656,47304,31670,20453,0.94406966,35.42,0.04737304,-4.9548658,-0.00663054,454519840.4674,436263598.0631,0.5102473,0.4897527,1.04184682,18.99745454,1419180.76767115,1.689e-05,1.26190971,5.58e-06,0.41700414,0.09159701,789,1220,0.0588185,834,867,40600.71915302,2.77175854,0.00222542,419,179,14.245,0.787,1059740.05112,59014.18248,74813.8,74889.2,74476.3,74811.9,5217.278,6665236098.6624
2024-11-07 07:00:00,101646843652785.2,0.18747625,50749,36215,19349,0.96436968,37.44,0.05008188,1.61392494,0.00215991,207117426.1799,214271916.8872,0.49151083,0.50848917,0.96661023,25.2662942,1891242.39177755,1.484e-05,1.11072857,4.23e-06,0.31673496,0.09163352,808,232,0.05880487,925,2121,24704.43571862,1.37659845,0.0008986,390,198,0.519,1.15,38790.76202,86502.42324,74811.9,75009.6,74722.9,74801.6,2952.645,6675729565.7375
2024-11-07 08:00:00,101646843652785.2,0.18767711,45781,32472,17420,0.94022103,27.2,0.03619428,0.1422425,0.00018935,315300710.8001,276100647.975,0.53314167,0.46685833,1.14197744,18.98830257,1425254.57524306,1.156e-05,0.86777593,3.32e-06,0.24907941,0.09160711,736,946,0.0587863,773,7401,44167.84185222,2.14219817,0.00036018,353,126,0.151,1.725,11290.80973,129978.03819,74801.6,75228.9,74701.4,75206.4,4188.187,6723016545.7141
2024-11-07 09:00:00,101646843652785.2,0.18799201,56075,32622,28653,0.9763068,30.98,0.04135256,0.30907846,0.00041273,160290281.6062,252494849.9041,0.38831409,0.61168591,0.63482594,19.16251933,1438367.22821629,1.909e-05,1.43289173,5.28e-06,0.39596127,0.0916802,950,253,0.05885354,856,4991,35731.67685453,1.65393801,0.00139781,445,161,0.034,0.122,2537.5935,9201.32091,75206.4,75206.5,74823.1,74967.4,2330.063,6701292320.436
2024-11-07 10:00:00,101646843652785.2,0.18713895,32340,20964,14384,0.99584455,22.07,0.02941443,-4.06036571,-0.00541345,185340376.6155,213898074.2996,0.46423479,0.53576521,0.86648922,12.65371308,947726.63541858,1.384e-05,1.03638471,4.62e-06,0.34627186,0.09166805,623,240,0.05888449,603,569,21723.27844367,1.95529059,0.00191986,247,93,0.736,0.615,54844.18962,46300.92066,74967.4,75087.0,74778.5,75069.6,2808.663,6676863382.1032
2024-11-07 11:00:00,101646843652785.2,0.18728374,56130,36518,26177,0.98873572,30.42,0.04069783,-4.52823976,-0.006061,127935450.8995,154103173.9084,0.45360968,0.54639032,0.83019348,28.48613517,2133040.67858567,1.623e-05,1.21557266,5.03e-06,0.37685368,0.09164284,1081,1445,0.05887853,4008,878,57647.82506589,2.59033139,0.0013708,497,193,0.921,0.073,68559.57644,5494.96182,75069.6,75086.0,74736.4,74787.0,2325.28,6670903288.732901
2024-11-07 12:00:00,101646843652785.2,0.18718002,57097,35151,28442,0.97903286,35.5,0.04733846,1.3269502,0.00177026,185672969.7608,181114985.128,0.50621338,0.49378662,1.02516625,22.17691776,1662540.07558398,1.579e-05,1.18342005,4.74e-06,0.35444811,0.09158804,1205,1358,0.05882453,2078,718,34620.73238809,1.81032903,0.00205843,490,167,0.038,0.735,2840.32738,55368.79624,74787.0,75164.1,74761.6,75041.0,2416.281,6710584947.554799
2024-11-07 13:00:00,101646843652785.2,0.18730832,39121,24357,19121,0.98868465,34.81,0.04661688,-6.2598915,-0.00838774,261214567.8456,305439974.8311,0.46097675,0.53902325,0.85520753,15.81264005,1184343.4692046,8.14e-06,0.60946929,2.84e-06,0.21277467,0.09158707,846,412,0.05879712,877,8939,48999.30917993,2.12495378,0.00032494,351,132,3.514,0.215,261278.34701,16155.62015,75041.0,75080.9,74636.3,74707.7,3168.691,6680835815.471999
2024-11-07 14:00:00,101646843652785.2,0.18643532,62985,38182,33804,0.95893174,49.04,0.06554222,0.40869288,0.00054658,549209534.5103,578864111.4725,0.4868561,0.5131439,0.94877109,25.3342524,1895884.88417046,1.037e-05,0.77638785,3.38e-06,0.2530491,0.0915904,1447,1729,0.05878272,1872,8865,43057.41172545,1.33627372,0.00068565,580,197,1.516,1.306,112745.08637,98267.82813,74707.7,75097.7,74522.1,74855.3,6589.818,6658045594.505
2024-11-07 15:00:00,101646843652785.2,0.18615568,50558,30066,26179,0.96088553,115.47,0.15181498,64.76024408,0.08520074,1111120630.4099,833484481.4363999,0.57138625,0.42861375,1.33310296,15.85623425,1195401.26530951,1.088e-05,0.82032147,4.61e-06,0.34782154,0.09160698,1128,299,0.05875377,1031,533,29997.93536429,1.41160112,0.00254822,480,153,0.047,31.272,3532.25043,2370855.67606,74855.3,76119.9,74721.4,76113.9,12517.103,6763202604.013801
2024-11-07 16:00:00,101646843652785.2,0.18645256,76166,49597,36408,0.91803116,103.62,0.13653255,22.66539875,0.02989641,672332936.9087,693684048.1806,0.4921849,0.5078151,0.9692207,28.49585687,2161078.65585103,1.139e-05,0.86382297,3.94e-06,0.29836886,0.09158532,1491,1944,0.05875721,1679,1310,54166.16708112,1.6630693,0.00132598,739,223,5.531,7.941,416756.1386,605521.78918,76113.9,76265.8,75597.1,75936.2,8295.599,6760514511.3924
2024-11-07 17:00:00,101646843652785.2,0.18775449,68992,40196,37612,0.92484979,114.2,0.149755,38.85262921,0.05099934,733079042.56,630634666.8695,0.53756081,0.46243919,1.16244647,22.21949765,1693492.24805413,1.142e-05,0.87002478,4.58e-06,0.34798247,0.09160263,1618,684,0.05873521,1577,1283,61256.98425633,2.0297884,0.00127077,707,221,0.218,20.023,16464.79934,1533229.51323,75936.2,76543.5,75771.7,76295.9,8320.799,6834351721.0563
2024-11-07 18:00:00,101646843652785.2,0.18650506,53165,33678,23689,0.84277955,75.55,0.09862408,84.60459398,0.11043103,887073196.6872,897921153.2515,0.49696135,0.50303865,0.98791881,19.02448114,1453004.03051585,9.49e-06,0.72512315,3.38e-06,0.25764153,0.09160165,1064,1426,0.05875807,1303,864,28649.97161748,0.99059441,0.00164946,471,134,8.541,12.688,645851.46488,975298.79991,76295.9,76770.8,75829.6,76622.7,11938.823,6833131783.59
2024-11-07 19:00:00,101646843652785.2,0.18602751,67184,36453,38254,0.90743357,108.6,0.14190441,30.16400329,0.03945481,910660646.5877,1014914253.9363,0.47292923,0.52707077,0.89727841,19.09497014,1460082.17154839,1.445e-05,1.10482566,5.71e-06,0.43674896,0.09162271,1614,762,0.058689,1483,746,45231.57129584,1.89451608,0.00412296,817,184,3.961,1.93,300248.60689,148042.17662,76622.7,76638.0,75942.7,76564.9,12414.733,6801001929.404699
2024-11-07 20:00:00,101646843652785.2,0.18823704,25493,12105,15570,0.95035435,168.42,0.22035423,132.96649369,0.17404893,728587796.0059,731947872.2558,0.49884971,0.50115029,0.9954094,6.41348483,491686.17460258,2.305e-05,1.76668873,8.36e-06,0.64060737,0.09162923,632,782,0.05875543,490,177,29893.99665329,4.21398318,0.00743073,276,48,0.684,3.768,52069.23583,290018.08269,76564.9,76890.0,76300.6,76454.3,8399.034,6882950535.9378
2024-11-07 21:00:00,101646843652785.2,0.18804875,78869,46062,41856,0.95639258,86.18,0.11357932,92.84119706,0.12234758,312492390.1713,345964197.1715,0.47458313,0.52541687,0.90325066,22.2731164,1699443.61375194,1.656e-05,1.26409327,6.5e-06,0.49748052,0.09160815,1633,760,0.05877104,1319,498,54299.39942364,2.25842862,0.00519446,812,169,3.761,0.555,284961.54051,42594.01542,76454.3,76607.0,75860.0,75901.6,4270.396,6793876721.8693
2024-11-07 22:00:00,101646843652785.2,0.18651976,70208,46685,31643,0.98754365,63.48,0.08366723,26.24657472,0.03461021,325947074.0419,344780084.9171,0.48596075,0.51403925,0.94537674,28.44908844,2155189.66485626,1.272e-05,0.96333371,3.4e-06,0.2574004,0.09158581,1224,2532,0.05882038,1025,6878,49250.61088997,1.93238164,0.00061512,602,160,11.09,0.331,835624.65232,25163.47064,75901.6,76023.9,75500.0,75881.5,5249.107,6733952542.3248005
2024-11-07 23:00:00,101646843652785.2,0.18645981,46118,25798,25117,0.98710191,62.11,0.08187678,17.92808913,0.02364755,250382012.5974,224937524.6039,0.52676567,0.47323433,1.11311802,15.85358964,1203696.85363371,1.1e-05,0.83526476,4.62e-06,0.35119297,0.09160069,904,361,0.05873524,719,2936,25417.91039923,1.22324993,0.00048508,379,127,0.019,1.447,1434.18209,110380.13787,75881.5,76096.9,75702.7,75874.8,3040.775,6726266148.1741
2024-11-08 00:00:00,101646843652785.2,0.18664297,60273,38460,25685,0.9794583,72.6,0.09551972,47.30013243,0.06225343,325187243.8759,341984891.2964,0.48741131,0.51258869,0.9508819,22.41275389,1708517.75943531,1.402e-05,1.06895225,7.74e-06,0.58913244,0.09159439,936,1080,0.0587949,1243,1271,47282.89633313,1.23296295,0.00138966,478,151,0.535,5.511,40503.92638,421110.71998,75874.8,76397.3,75852.2,76044.5,4193.902,6744225191.2845
2024-11-08 01:00:00,101646843652785.2,0.18695819,54015,33578,24716,0.88753411,67.8,0.08922942,55.33711908,0.07283936,260587671.1567,282657965.2751,0.47968663,0.52031337,0.92191873,19.14353492,1457528.74848186,1.341e-05,1.02061274,6.5e-06,0.49496151,0.09165547,955,332,0.05871344,1062,923,20272.7155465,0.69065225,0.00133985,417,129,2.13,1.194,160981.3177,91373.45911,76044.5,76363.7,75850.8,76019.4,3071.479,6748739960.000001
2024-11-08 02:00:00,101646843652785.2,0.18694538,23211,11526,13107,0.98821111,78.29,0.10340618,11.92918579,0.01576999,189840723.1315,222419374.461,0.46048775,0.53951225,0.85352602,6.41015967,486381.26158162,2.916e-05,2.21030942,1.128e-05,0.85446295,0.09166457,536,201,0.05873511,322,213,27822.80148297,5.06513772,0.00394825,209,91,4.326,0.057,326377.65807,4330.85279,76019.4,76063.1,75671.0,75745.4,2189.941,6709339375.7499
2024-11-08 03:00:00,101646843652785.2,0.18722259,82249,51819,37391,0.98216989,85.09,0.11212164,31.71297176,0.04181703,191623145.2411,180794754.3419,0.51453796,0.48546204,1.05989328,28.48358494,2160622.10801842,1.242e-05,0.94161707,4.56e-06,0.34579102,0.091676,2036,1092,0.05874315,1075,8018,50517.81618693,1.74929243,0.00059452,615,212,0.266,0.777,20048.24417,59158.51718,75745.4,75935.0,75610.0,75935.0,2309.654,6723543600.0921
2024-11-08 04:00:00,101646843652785.2,0.18642277,49018,35477,17006,0.94791925,82.44,0.1087138,16.46831316,0.02173569,139444610.9071,136122015.5059,0.50602866,0.49397134,1.02440895,25.24619158,1917978.21261637,9.14e-06,0.69457194,2.17e-06,0.16473168,0.09158028,831,2187,0.05873428,2759,10120,32472.66888893,1.20586241,0.00017517,302,105,0.047,2.846,3555.29226,217042.28678,75935.0,76074.0,75842.6,75869.9,1774.867,6714431558.375
2024-11-08 05:00:00,101646843652785.2,0.18643298,32803,20811,15110,0.99563455,75.89,0.0998877,60.53310857,0.07969081,193130981.2889,154323411.8666,0.55584556,0.44415444,1.2514691,12.64706637,961678.38784527,1.244e-05,0.94625289,3.99e-06,0.30337759,0.09158507,687,417,0.05876819,611,1496,12432.56048796,1.05200207,0.00088469,298,104,0.0,1.321,0.0,100934.19235,75869.9,76210.4,75843.5,76034.2,2174.494,6717950298.834001
2024-11-08 06:00:00,101646843652785.2,0.18654562,34655,20867,16274,0.97026402,66.4,0.0875112,14.04556,0.01852398,112091840.9787,116917563.0885,0.48946392,0.51053608,0.95872543,12.71460851,966086.2560463,2.422e-05,1.83972442,8.34e-06,0.63382541,0.09158779,624,649,0.05877279,521,248,41969.68865917,4.73591612,0.00531388,280,121,0.006,0.495,453.88337,37747.29622,76034.2,76065.4,75867.0,75919.9,1128.65,6715687538.792
2024-11-08 07:00:00,101646843652785.2,0.18789716,67277,48600,24873,0.88269331,136.33,0.17903178,115.0792409,0.15116696,337704278.8415,331074463.2553,0.50495666,0.49504334,1.02002515,31.60871543,2402048.11874406,1.503e-05,1.14209259,4.48e-06,0.34025645,0.0916191,1007,347,0.05826019,967,5576,60030.11769257,2.51519327,0.00101438,533,204,0.843,2.604,63582.20418,199035.71455,75919.9,76288.0,75703.0,76213.2,3648.188,6804096254.122
2024-11-08 08:00:00,101646843652785.2,0.18821413,43083,26457,21194,0.92294564,90.8,0.11978576,64.68090486,0.08535816,238779169.8267,263884811.9818,0.47502741,0.52497259,0.90486136,12.72175663,965645.58929018,1.95e-05,1.48042309,7.15e-06,0.54258939,0.0916336,988,1261,0.05823696,761,256,35812.3313196,3.14972131,0.00553496,384,145,3.028,0.0,228628.59979,0.0,76213.2,76234.3,75803.0,75845.9,2786.381,6770810889.276
2024-11-08 09:00:00,101646843652785.2,0.18765114,39473,25268,17906,0.96001018,73.17,0.09634263,-1.30886168,-0.00172506,190913694.0155,164190018.1968,0.53762799,0.46237201,1.16276066,12.70321442,966412.53110921,1.168e-05,0.88888985,4.55e-06,0.34616093,0.09163468,775,217,0.05827639,943,525,31771.42365828,1.82678379,0.00283265,334,114,0.499,0.439,37798.92854,33473.4178,75845.9,76135.0,75816.0,75999.5,2092.186,6776323294.664
2024-11-08 10:00:00,101646843652785.2,0.18788876,44816,30313,17596,0.9850666,85.3,0.11189823,37.85598505,0.04969114,250215681.8222,212502347.7962,0.54075196,0.45924804,1.17747255,12.77573384,972870.95654988,2.336e-05,1.78000636,5.5e-06,0.41802704,0.09162927,689,861,0.05826663,649,337,25185.55117067,2.13346473,0.00182059,285,91,0.016,8.031,1209.85153,614887.22797,75999.5,76374.0,75828.7,76275.2,2765.822,6808472548.9632
2024-11-08 11:00:00,101646843652785.2,0.18826152,49547,32838,21263,0.96482211,86.47,0.11387452,21.14206537,0.02786647,151598297.9036,266299521.4522,0.36276403,0.63723597,0.5692774,15.91904226,1213013.54624345,2.086e-05,1.58937115,7.65e-06,0.58265863,0.09162872,963,683,0.05826518,890,295,24780.30799191,1.75784266,0.00406323,399,154,0.207,0.221,15672.07759,16905.43003,76275.2,76334.7,75956.0,75974.4,2229.867,6797496098.5199995
2024-11-08 12:00:00,101646843652785.2,0.1879779,51854,31189,25180,0.92294611,78.8,0.10359214,13.28530121,0.01748018,220324100.8811,173065649.9615,0.56006569,0.43993431,1.27306661,15.95117125,1214007.13352404,1.767e-05,1.34455165,7.25e-06,0.5518296,0.0916485,1124,236,0.05824495,974,334,43765.45517104,2.37031278,0.00429197,491,113,0.018,0.788,1363.14432,60255.08947,75974.4,76219.0,75968.9,76102.6,2287.16,6792883279.385
2024-11-08 13:00:00,101646843652785.2,0.18799635,64791,36616,34425,0.99548525,95.04,0.12461299,34.0704942,0.0447077,298934195.9244,298569317.9384,0.50030534,0.49969466,1.00122209,19.17327409,1459434.05696889,2.086e-05,1.58803046,8.46e-06,0.6432399,0.09162906,1497,1515,0.05843977,1218,447,40415.89536159,1.9914213,0.00447374,617,176,0.35,1.805,26458.79346,138100.68089,76102.6,76322.1,75866.3,76306.2,4243.471,6813563416.6038
2024-11-08 14:00:00,101646843652785.2,0.18857425,71632,48511,29898,0.98171176,64.41,0.08502746,20.02614568,0.02645195,563804793.925,685831597.1117,0.45117508,0.54882492,0.82207468,25.38850924,1931078.43873688,1.49e-05,1.13247788,5.85e-06,0.4449681,0.09162494,1469,2263,0.05847117,1429,622,42671.37435045,1.6361096,0.00195106,560,182,3.932,0.329,296893.44355,25158.01954,76306.2,76349.9,75649.0,75790.1,7156.273,6772717095.345799
2024-11-08 15:00:00,101646843652785.2,0.18929356,53707,31373,27868,0.95189366,88.57,0.11588727,65.38259403,0.08557423,1082343858.1293,1085755334.0475,0.49921326,0.50078674,0.99685797,15.97738248,1219075.22614395,1.683e-05,1.28377158,7.2e-06,0.55018996,0.09163738,1241,494,0.05857425,1131,565,45774.00977363,2.18658688,0.0026137,515,142,13.419,10.513,1015296.86073,804989.06921,75790.1,76659.8,75650.1,76464.7,14025.561,6854994155.3482
2024-11-08 16:00:00,101646843652785.2,0.18994278,86465,55505,40794,0.92503463,64.79,0.08534062,2.96739562,0.0039118,612757327.414,660769696.8638,0.48114984,0.51885016,0.92733872,28.81942615,2196983.59272068,1.909e-05,1.45605095,7.8e-06,0.59711511,0.0916331,2368,2414,0.05833585,1914,2175,72866.7741775,2.00332043,0.00168394,774,174,3.702,2.784,280347.85241,213630.67612,76464.7,76573.6,75844.2,75943.5,7285.361,6827372687.277999
2024-11-08 17:00:00,101646843652785.2,0.18829415,82700,56550,35828,0.97944975,68.19,0.0892703,19.64517564,0.02573464,692855913.1649,583197084.8855,0.54296798,0.45703202,1.18803048,28.53696591,2173598.42949851,1.156e-05,0.88041069,4.56e-06,0.3484351,0.09165948,1936,924,0.05847711,2035,1425,64588.18187978,1.81234025,0.00137216,662,199,5.487,3.185,414344.66294,243947.24602,75943.5,76571.2,75836.1,76408.1,6717.608,6789738590.705501
2024-11-08 18:00:00,101646843652785.2,0.19050324,58013,36587,27503,0.96868401,114.01,0.14842733,83.48644744,0.10873252,934810103.9594,801686730.0103,0.53833102,0.46166898,1.16605411,19.05515598,1459512.49766276,1.516e-05,1.16109511,6.05e-06,0.46314584,0.09164337,1258,1735,0.05835154,1262,530,47317.83625751,2.35049606,0.00179819,519,164,0.101,14.473,7701.20493,1116235.39761,76408.1,77120.0,76358.6,76831.9,9740.12,6939516577.0199995
2024-11-08 19:00:00,101646843652785.2,0.19295198,74546,44953,38719,0.84803289,120.2,0.15628133,32.81346486,0.0427118,590575744.5566,623732415.1537,0.48634751,0.51365249,0.94684151,22.2555554,1714847.63773361,1.635e-05,1.25977413,6.66e-06,0.51399633,0.09165776,1543,1065,0.05822513,1434,593,42900.79378901,1.84313429,0.00319309,773,188,0.039,4.464,2988.84436,345545.21892,76831.9,77220.3,76755.2,76938.3,7458.069,7022595132.9092
2024-11-08 20:00:00,101646843652785.2,0.19251103,27085,10998,18248,0.96465413,121.31,0.15838607,60.99815719,0.07970379,558232394.5416,628722272.9143,0.47030642,0.52969358,0.88788392,6.47990507,496952.85666241,3.544e-05,2.71795066,1.482e-05,1.13646473,0.09165826,746,573,0.05826253,486,243,24933.34532521,3.84358645,0.00813705,310,60,4.079,0.072,311184.76227,5538.81359,76938.3,77114.2,76421.3,76585.4,7422.487,6949524895.1856
2024-11-08 21:00:00,101646843652785.2,0.1920129,57561,30595,33162,0.90159119,52.53,0.06868185,47.5524805,0.06217789,234730255.5797,253542012.9672,0.48073641,0.51926359,0.92580418,15.97935891,1224199.24772702,1.985e-05,1.5205307,8.46e-06,0.64777505,0.09163387,1415,1078,0.05821276,1262,472,49496.33890816,2.7722829,0.00398779,666,131,0.328,0.123,24975.43616,9437.39437,76585.4,76711.4,76373.6,76486.3,2808.686,6910442322.061199
2024-11-08 22:00:00,101646843652785.2,0.19117377,75398,46131,37215,0.97038234,61.11,0.08001925,24.65749164,0.03230267,162623791.5114,188223594.6845,0.46351718,0.53648282,0.86399259,25.43752681,1947021.58434533,1.632e-05,1.24933644,6.5e-06,0.49715332,0.09160716,1625,2312,0.05819209,1794,699,41878.78472029,1.56229145,0.00184734,672,113,0.128,1.068,9740.95292,82106.17948,76486.3,76634.0,76258.0,76375.9,2689.299,6861643463.7
2024-11-08 23:00:00,101646843652785.2,0.19123909,37555,18004,22733,0.99635886,56.95,0.07443493,11.8092298,0.01544404,123539968.8087,112726247.5683,0.52288461,0.47711539,1.09592904,9.55199777,730508.46933572,1.803e-05,1.37918256,7.14e-06,0.54572575,0.09161639,993,273,0.05818461,675,277,19225.11231629,1.95854852,0.00446481,378,89,0.111,0.841,8442.63031,64515.91075,76375.9,76536.8,76304.0,76514.2,1335.485,6881291949.8134
